@whitehatjunior,1400399316036952068,2021-06-03 10:29:49,"b'Meet our Wall Of Fame student for the month of June, Arush Nath. This 12-year-old superstar coder is driven to help\xe2\x80\xa6 https://t.co/wqTT7ywwEb'"
@whitehatjunior,1400381736387694596,2021-06-03 09:19:58,b'10-year-old Soniya Shah from Mumbai has created an app that works as a personal trainer to help us understand exerc\xe2\x80\xa6 https://t.co/ROjb7EStt8'
@whitehatjunior,1400338892348301317,2021-06-03 06:29:43,"b'The 12-year-old genius, Samriddhi Shah, is our Wall of Fame student for the month of June. She is an extremely crea\xe2\x80\xa6 https://t.co/kRkNEtIaVJ'"
@whitehatjunior,1400261436941639688,2021-06-03 01:21:56,b'@bizarchitecture We regret this inconvenience caused to you and want to make things right. Please share your regist\xe2\x80\xa6 https://t.co/ntDnRKPBjI'
@whitehatjunior,1400067444434083843,2021-06-02 12:31:05,"b""13-year-old coding genius Pradyut Karamchandani proves 'Creativity begins at home.' He created an app that helps yo\xe2\x80\xa6 https://t.co/ANjhszMILx"""
@whitehatjunior,1400040011513303043,2021-06-02 10:42:04,"b""We've got a big surprise for your little gamer! Presenting #CreatorSpace #GamersCamp, a mega-event where your child\xe2\x80\xa6 https://t.co/sO6QfG7f9H"""
@whitehatjunior,1399993758557511684,2021-06-02 07:38:17,"b'Congratulations to the 10-year-old\xc2\xa0#WallOfFameStar, Aarna Kushwaha who created the \xe2\x93\xa5Ztors\xc6\x8aiary app that helps you k\xe2\x80\xa6 https://t.co/oRaEfH3vDs'"
@whitehatjunior,1399947076864135168,2021-06-02 04:32:47,"b""@sidjethani Dear Siddhant Jethani, we regret the inconvenience caused, and we'd love to make things right. A member\xe2\x80\xa6 https://t.co/OkHWF4BxXR"""
@whitehatjunior,1399708343459979264,2021-06-01 12:44:09,"b'@AdityaA00783597 Hi Aditya, thank you for sharing your contact details. Our relevant team will get in touch with you shortly.'"
@whitehatjunior,1399700731112742912,2021-06-01 12:13:54,"b'@AdityaA00783597 Dear Aditya, please allow us some time to investigate this. A member of our team will reach out to you shortly.'"
@whitehatjunior,1399689618920861698,2021-06-01 11:29:44,b'Solve all your doubts 1:1 with your personal tutor.\nIntroducing our \xe2\x80\x98Create with Math\xe2\x80\x99 program to help your kids le\xe2\x80\xa6 https://t.co/KoqoO0cgse'
@whitehatjunior,1399666995725955072,2021-06-01 09:59:50,"b'Congratulations to our #WallOfFameStar, Shivansh Sharma. The 12-year-old coding genius created a website called \xe2\x80\x98Tr\xe2\x80\xa6 https://t.co/owaNaXULuX'"
@whitehatjunior,1399614119087542278,2021-06-01 06:29:44,"b'Here\xe2\x80\x99s what our teacher, Raveena Goel from Delhi, has to say about her journey with #WhiteHatJr.  If you are a teac\xe2\x80\xa6 https://t.co/p3eCM2tLdC'"
@whitehatjunior,1399317895499325443,2021-05-31 10:52:39,"b'@tiaah8stea Dear Tishika, we are sorry for the inconvenience caused to you . Please share your registered email add\xe2\x80\xa6 https://t.co/QxOmnpj26K'"
@whitehatjunior,1399304579225833476,2021-05-31 09:59:44,"b""At #CreatorSpace Gamers' Camp, you\xe2\x80\x99ll have the chance to interact with the biggest talents from the gaming industry\xe2\x80\xa6 https://t.co/HINx4gELdz"""
@whitehatjunior,1399286944735981571,2021-05-31 08:49:39,b'@joelgfernandez Thank you for the feedback and your patience while we resolved your queries. Do let us know in case of any further concerns.'
